"","lon","lat"
"321",-119.4179324,36.778261
"322",-120.7401385,47.7510741
"323",-114.7711184,55.2866833
"324",-95.712891,37.09024
"325",138.523564,-35.024514
"326",-123.1207375,49.2827291
"327",-91.2351393,43.8844092
"328",-97.6114237,38.8402805
"329",-74.511172,40.3025907
"330",-81.3792365,28.5383355
"331",-77.1945247,41.2033216
"332",-0.9936306,53.100319
"333",-117.1610838,32.715738
"334",-71.4128343,41.8239891
"335",-73.9868082,40.7400682
"336",-90.1994042,38.6270025
"337",19.5033041,47.162494
"339",-71.0588801,42.3600825
"340",-88.7878678,43.7844397
"341",-91.8318334,37.9642529
"342",-0.1277583,51.5073509
"343",-85.5872286,42.2917069
"344",-122.272747,37.8715926
"345",-2.1873269,52.5335279
"346",-79.0192997,35.7595731
"347",-87.9064736,43.0389025
"348",-95.712891,37.09024
"349",0.121817,52.205337
"350",-52.7125768,47.5615096
"351",0.337881,53.146403
"352",-93.2298044,33.2456409
"353",-95.712891,37.09024
"355",-82.907123,40.4172871
"358",-97.396381,27.8005828
"359",-71.0588801,42.3600825
"361",-120.5542012,43.8041334
"363",-122.8158185,45.8590111
"364",-97.7430608,30.267153
"366",-114.0708459,51.0486151
"367",-71.3824374,42.4072107
"368",-3.435973,55.378051
"369",-72.331113,-40.2310217
"370",-78.898619,35.9940329
"371",-73.8648268,40.8447819
"372",-3.17909,51.481581
"373",-2.12882,52.586973
"375",-90.1994042,38.6270025
"376",-78.6568942,37.4315734
"377",-1.890401,52.486243
"379",4.8951679,52.3702157
"381",-86.1349019,40.2671941
"382",2.5479245,49.0096906
"383",-122.801094,49.1044302
"384",-3.6025847,55.9716266
"385",12.56738,41.87194
"386",-0.1277583,51.5073509
"388",-1.1743197,52.3555177
"389",-74.0059728,40.7127753
"390",-97.7430608,30.267153
"391",-74.4056612,40.0583238
"392",-84.3879824,33.7489954
"393",-0.1277583,51.5073509
